"document_index","document_title","paragraph_index","question","answer","label","__language__"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Why is the time spent counted from the academic's entry into the UFMS?","After the approval of the Study Plan by the Course Board, the academic's School History will record the time allocated to him at the home institution converted into a sixty-minute lesson in the set of taught subjects;",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Who assigns the DS code to the subjects taught in the student's school history?","After the approval of the Study Plan by the Course Board, the academic's School History will record the time load assigned to him at the home institution converted into sixty-minute class time in the set of taught subjects;",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"From when will the time taken be counted? .","the DS code in the subjects taught; and the type of the subject taught, for the purposes of curricular integration.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Why is the time taken counted from the academic's entry into the UFMS? .","the DS code in the subjects covered; and the type of subject covered, for the purposes of curricular integration.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Who assigns the DS code to the subjects taught in the student's school history? .","the DS code to the subjects taught; and the type of the subject taught, for the purposes of curricular integration.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"From which time the time spent will be counted?","For the purpose of curricular integration, the time spent will be counted from the academic's entry into the UFMS.",1,"empty"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Why is the time spent counted from the academic's entry into the UFMS?","For the purpose of curricular integration, the time spent is counted from the academic's entry into the UFMS.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Who assigns the DS code to the subjects dismissed in the student's school record?","For the purpose of curricular integration, the time studied will be counted from the academic's admission to the UFMS.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"From which time the time spent will be counted?","The number of semesters prior to the academic's training semester shall be subtracted from the maximum time for curricular integration provided for in the Pedagogical Project of the Course, if the academic has not yet studied any semester after entering the course.",0,"empty"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Why is the time taken counted from the academic's entry into the UFMS?","The number of semesters preceding the academic's term will be subtracted from the maximum time for curricular integration provided for in the Pedagogical Project of the Course, if the academic has not yet taken a semester after entering the course.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",1,"Who assigns the DS code to the subjects taught in the student's school history?","The number of semesters, prior to the academic's supervising semester, will be subtracted from the maximum time for curricular integration provided for in the Pedagogical Project of the Course, if the academic has not yet studied a semester after entering the course.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"Who should the course coordinator consult if necessary?","The course coordinator may, if he deems it necessary, consult teachers who teach or have taught the relevant subjects.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"In which semester should the academic be preferred?","The Course Coordinator may, if he deems it necessary, consult teachers who teach or have taught the relevant subjects.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"In which semester should the academic be enrolled if there are pre-requisites preventing him from enrolling in the semester closest to the initial one in which he has a greater workload of subjects to be studied?","The Course Coordinator may, if he deems it necessary, consult the teachers who teach or have taught the relevant subjects.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"The course coordinator should draw up the study plan after examining what?","The course coordinator may, if he deems it necessary, consult teachers who teach or have taught the relevant subjects.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"Who should the course coordinator consult if necessary?","After the Curriculum Analysis, the Course Coordinator will proceed to draw up the Study Plan as follows: list the subjects to be studied by the academic, located in each semester of the course; identify, in each semester, which subjects have been dispensed with by curriculum analysis; check the existence of prerequisites between the subjects of the most advanced semester and the previous semesters; frame the course.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"In which semester should the academic be preferably enrolled?","After the Curriculum Analysis, the Course Coordinator will proceed to draw up the Study Plan as follows: list the subjects to be studied by the academic, located in each of the semesters of the course; identify, in each semester, which subjects have been dispensed with by curriculum analysis; verify the existence of prerequisites between the subjects of the most advanced semester and the previous semesters; frame the academic, preferably, in the semester closest to the initial one in which he presents.",1,"empty"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"In which semester should the academic be enrolled if there are prerequisites preventing him from enrolling in the semester closest to the initial one in which he has the greatest time load of subjects to be studied?","After the Curriculum Analysis, the Course Coordinator will proceed to draw up the Study Plan as follows: list the subjects to be studied by the academic, located in each of the semesters of the course; identify, in each semester, which subjects have been dispensed with by curriculum analysis; verify the existence of prerequisites between the subjects of the most advanced semester and the previous semesters; frame the academic, preferably, in the semester closest to the initial one in which he presents.",1,"empty"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",2,"The course coordinator should draw up the study plan after considering what?","After the Curriculum Analysis, the Course Coordinator will proceed to draw up the Study Plan as follows: list the subjects to be studied by the academic, located in each of the semesters of the course; identify, in each semester, which subjects have been dispensed with by curriculum analysis; verify the existence of prerequisites between the subjects of the most advanced semester and the previous semesters; frame the academic, preferably, in the semester closest to the initial one in which he presents.",1,"empty"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"What determines the student's semester?","The Study Approval Process consists of the following stages: curriculum analysis by the Course Coordinator on the equivalence between the subjects studied and the subjects of the UFMS curriculum matrix; preparation by the Course Coordinator of the Study Plan; and resolution by the Course Board approving the Study Plan and indicating the name, time load and type of subjects taught.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"What does the Course Coordinator check in the curriculum analysis?","The Study Utilization Process consists of the following stages: Curriculum analysis, carried out by the Course Coordinator, on the equivalence between the subjects studied and the subjects of the curriculum matrix of the course at UFMS; preparation by the Course Coordinator of the Study Plan; and resolution by the Course Board approving the Study Plan and indicating the name, time-load and type of subjects dispensed.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"What types of subjects may be dispensed?","The Study Benefiting Process consists of the following steps: curriculum analysis, carried out by the Course Coordinator, on the equivalence between the subjects studied and the subjects of the course curriculum matrix at UFMS; preparation by the Course Coordinator of the Study Plan; and resolution by the Course Board approving the Study Plan and indicating the name, time load and type of subjects dispensed; and",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"Who prepares the study plan of the student taking advantage of the studies?","The Study Benefiting Process consists of the following stages: curriculum analysis by the Course Coordinator on the equivalence between the subjects studied and the subjects of the course curriculum matrix at UFMS; preparation by the Course Coordinator of the Study Plan; and resolution by the Course Board approving the Study Plan and indicating the name, timetable and type of subjects.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"What determines the student's term of study?","The possible types of courses are compulsory and optional.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"What does the course coordinator check in the analysis of the curriculum?","The possible types of courses are compulsory and optional.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"What are the possible types of courses?","The possible types of courses are compulsory and optional.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",3,"Who draws up the curriculum of the pupil who is taking advantage of the studies?","The possible types of exempted subjects are: compulsory and optional.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",4,"How can the academic authenticate the photocopy in the Academic Secretariat?","For the Curriculum Analysis, the academic must present: the original of the School History, or photocopy authenticated on paper, or photocopy to be authenticated by the Academic Secretariat of the Sectoral Administration Unit of the UFMS, of the Course lot, by presenting the original; copy of the Curriculum Plans of the disciplines studied, approved by the Course Board or equivalent.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",4,"What should the curriculum plan contain?","For the Curriculum Analysis, the academic should present: original of the School History, or photocopy certified by post, or photocopy to be certified by the Academic Secretariat of the Sectoral Administration Unit of the UFMS, of the Course lot, by presenting the original; copy of the Teaching Plans of the subjects studied, approved by the Course Board or equivalent of the institution of origin, containing:",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"How should the missing time load be supplemented in case of a lack of time load for curricular integration?","If the Study Plan identifies a lack of time load for curricular integration, the missing time load should be supplemented with elective subjects.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What should be included in the study plan for the course at UFMS?","If the Study Plan identifies a lack of time for curricular integration, the lack of time should be supplemented by optional subjects.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What is the class-hour load for exempted subjects?","If the curriculum shows a lack of time load for curricular integration, the missing time load should be supplemented with elective subjects.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"How should the missing time load be supplemented in case of lack of time load for curricular integration?","The Study Plan should contain, concerning the course at UFMS: the name of the course; the name of the academic; and all the subjects necessary for the integration of the Curricular Matrix.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What should be included in the curriculum for the course at UFMS?","The curriculum should contain, for the course at UFMS: the name of the course; the name of the academic; and all the subjects necessary for the integration of the Curriculum Matrix.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What is the classroom time load for dismissed subjects?","The Study Plan should contain, for the course at UFMS: the name of the course; the name of the academic; and all the subjects necessary for the integration of the Curricular Matrix.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"How should the missing time load be supplemented in case of a lack of time load for curricular integration?","For each dismissed subject (DS), the time load should be indicated in 60-minute class hours.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What should be included in the study plan for the course at UFMS?","For each subject taught (DS), the hourly load should be indicated in 60-minute class hours.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What is the class-hour load for dispensed subjects?","For each dispensed subject (DS), the class-hour load should be indicated in 60-minute class-hours.",1,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"How should the missing time load be supplemented in case of lack of time load for curricular integration?","For each subject to be studied, compulsory or optional,",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What should be included in the curriculum for the course at UFMS?","For each subject to be studied, compulsory or optional,",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What is the class-hour workload for exempted subjects?","For each subject to be studied, compulsory or optional,",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"How should the missing time load be supplemented in case of lack of time load for curricular integration? .","the time load should be indicated in 60-minute class hours and the semester envisaged for the subject to be studied.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What should be included in the study plan for the course at UFMS? .","the hourly load in 60-minute class hours and the expected semester for the subject to be studied should be indicated.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",5,"What is the class-hour load for the subjects dispensed from? .","The 60-minute class-hour load and the expected semester for the subject to be studied should be indicated.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",6,"How many minutes should the school time be if the school record does not explicitly indicate it?","If the school record does not explicitly indicate the class time in the original degree course, the hourly load of each subject studied should be considered as a sixty-minute class time.",1,"empty"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",6,"What value should be used if the converted lesson time is not a full lesson time?","If the school record does not explicitly indicate the lesson time in the original degree course, the hourly load of each subject studied should be considered as a sixty-minute lesson time.",0,"en"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",6,"How many minutes should the school time be if the school record does not explicitly indicate it?","If the School Record explicitly indicates the class time in the original degree course, the hourly load of each subject studied should be converted into a sixty-minute class time, and if the converted value is not an integer, the next highest integer value should be used.",0,"empty"
19,"RES_APROVEITAMENTO_DE_ESTUDOS",6,"What value should be used if the converted lesson time is not an integer?","If the School History explicitly indicates the lesson time in the original degree course, the hourly load of each subject studied should be converted to sixty-minute lesson time, and if the converted value is not an integer the next highest integer value should be used.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What are the impasses and problems brought about by the spread of new technologies?","IT is a major force in finance, transport planning, design, goods production, as well as in the press, publishing, music and film production, radio and television.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"In which areas is IT a major force?","IT is a major force in the areas of finance, transport planning, design, goods production, as well as in the press, publishing activities, music and film production, radio and television.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the spread of new information technologies brought in addition to facilities?","IT is a major force in finance, transport planning, design, goods production, as well as in the press, publishing, music and film production, radio and television.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has changed libraries and documentation centres?","IT is a major force in finance, transport planning, design, goods production, as well as in the press, publishing, music and film production, radio and television.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the increasingly rapid development of new technologies reduced?","IT is a major force in finance, transport planning, design, goods production, as well as in the press, publishing, music and film production, radio and television.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Why has the spread of new technologies brought about problems relating to individuals' right to information?","IT is a major force in finance, transport planning, design, goods production, as well as in the press, publishing, music and film production, radio and television.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Who collects information about individuals?","IT is a major force in finance, transport planning, design, goods production, as well as in the press, publishing, music and film production, radio and television.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What are the impasses and problems brought about by the spread of new technologies?","The increasingly rapid development of new information technologies has transformed libraries and documentation centres (the main places for storing information), introducing new ways of organising and accessing stored data and works; reduced costs and accelerated the production of newspapers; and made possible the instant formation of worldwide television networks.",0,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"In which areas is IT a major force?","The increasingly rapid development of new information technologies has transformed libraries and documentation centres (main locations for storing information), introducing new ways of organising and accessing stored data and works; reduced costs and accelerated the production of newspapers and made possible the instant formation of worldwide television networks.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the spread of new information technologies brought in addition to facilities?","The increasingly rapid development of new information technologies has transformed libraries and documentation centres (the main places for storing information), introducing new ways of organising and accessing stored data and works; reduced costs and accelerated the production of newspapers; and made possible the instant formation of worldwide television networks.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has changed libraries and documentation centres?","The increasingly rapid development of new information technologies has changed libraries and documentation centres (the main places for storing information), introducing new ways of organising and accessing stored data and works; reduced costs and accelerated the production of newspapers; and made it possible to instantly form worldwide television networks.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the ever-faster development of new technologies reduced?","The ever-faster development of new information technologies has transformed libraries and documentation centres (main locations for storing information), introducing new ways of organising and accessing stored data and works; reduced costs and accelerated the production of newspapers; and made possible the instant formation of worldwide television networks.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Why has the spread of new technologies brought problems with regard to the right of individuals to information?","The increasingly rapid development of new information technologies has transformed libraries and documentation centres (the main places for storing information), introducing new ways of organising and accessing stored data and works; reduced costs and accelerated the production of newspapers and made it possible to instantly form worldwide television networks.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Who collects information about individuals?","The increasingly rapid development of new information technologies has transformed libraries and documentation centres (the main places for storing information), introducing new ways of organising and accessing stored data and works; reduced costs and accelerated the production of newspapers; and made possible the instant formation of worldwide television networks.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What are the impasses and problems brought about by the spread of new technologies?","Furthermore, this development has facilitated and intensified personal and institutional communication, through word-processing programs, database formation, electronic editing, as well as technologies enabling the transmission of documents, the sending of messages and files, and the consultation of remote computers (through a worldwide network of computers, such as the Internet).",0,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"In what areas is IT a major force?","Furthermore, this development has facilitated and intensified personal and institutional communication, through word-processing programs, database formation, electronic editing, as well as technologies enabling the transmission of documents, the sending of messages and files, as well as consultations to remote computers (via a worldwide network of computers, such as the Internet).",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the spread of new information technologies brought in addition to facilities?","Furthermore, this development has facilitated and intensified personal and institutional communication, through word processing programs, database formation, electronic editing, as well as technologies enabling the transmission of documents, the sending of messages and files, and the consultation of remote computers (through a worldwide network of computers, such as the Internet).",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has changed libraries and documentation centres?","Furthermore, this development has facilitated and intensified personal and institutional communication, through word processing programs, database building, electronic editing, as well as technologies enabling the transmission of documents, the sending of messages and files, and the consultation of remote computers (through a worldwide network of computers, such as the Internet).",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the increasingly rapid development of new technologies reduced?","Furthermore, such development has facilitated and intensified personal and institutional communication, through word processing programs, database formation, electronic editing, as well as technologies allowing the transmission of documents, the sending of messages and files, and the consultation of remote computers (through a worldwide network of computers, such as the Internet).",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Why has the spread of new technologies brought problems with regard to the right to information of individuals?","Furthermore, this development has facilitated and intensified personal and institutional communication, through word processing, database building, electronic publishing, and technologies enabling the transmission of documents, the sending of messages and files, and the consultation of remote computers (through a worldwide network of computers, such as the Internet).",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Who collects information about individuals?","Furthermore, this development has facilitated and intensified personal and institutional communication, through word processing programs, database formation, electronic editing, as well as technologies enabling the transmission of documents, the sending of messages and files, and the consultation of remote computers (through a worldwide network of computers, such as the Internet).",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What are the impasses and problems brought about by the diffusion of new technologies?","The diffusion of new information technologies has also brought impasses and problems, mainly related to the privacy of individuals and their right to information, as citizens generally do not have access to the large amount of information about themselves collected by private or public institutions.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"In which areas is IT a major force?","The spread of new information technologies has also brought with it bottlenecks and problems, mainly related to the privacy of individuals and their right to information, as citizens generally do not have access to large amounts of information about themselves, collected by private or public institutions.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the diffusion of new information technologies brought in addition to facilities?","The diffusion of new information technologies has also brought with it bottlenecks and problems, mainly relating to the privacy of individuals and their right to information, as citizens generally do not have access to large amounts of information about themselves, collected by private or public institutions.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has changed in libraries and documentation centres?","The spread of new information technologies has also brought with it bottlenecks and problems, mainly relating to the privacy of individuals and their right to information, as citizens generally do not have access to large amounts of information about themselves collected by private or public institutions.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"What has the increasingly rapid development of new technologies reduced?","The spread of new information technologies has also brought with it bottlenecks and problems, mainly relating to the privacy of individuals and their right to information, as citizens generally do not have access to large amounts of information about themselves collected by private or public institutions.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Why has the spread of new technologies brought with it problems relating to individuals' right to information?","The spread of new information technologies has also brought with it bottlenecks and problems, mainly relating to individuals' privacy and their right to information, as citizens generally do not have access to the vast amount of information about themselves collected by private or public institutions.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",0,"Who collects information about individuals?","The spread of new information technologies has also brought with it bottlenecks and problems, mainly related to individuals' privacy and their right to information, as citizens generally do not have access to large amounts of information about themselves, collected by private or public institutions.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What do managers forget with so many resources available?","Information technology is constantly advancing, but at the same time its management in terms of security is not keeping pace with security policies and is not yet at a level that can be considered efficient.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What are not always small in the field of technology?","Information technology is constantly advancing, but at the same time its management in terms of security does not keep pace with security policies and is not yet at a level that can be considered efficient.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What can happen if a company has one more door to the open world?","Information technology is constantly advancing, but at the same time its management in terms of security is not keeping pace with security policies and is not yet at a level that can be considered efficient.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What could make information technology a risk?","Information technology is constantly advancing, but at the same time its management in terms of security is not keeping pace with security policies and is not yet at a level that can be considered efficient.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"Why is it important to highlight the problems that technology brings to businesses?","Information technology is constantly advancing, but at the same time its management in terms of security is not keeping pace with security policies and is not yet at a level that can be considered efficient.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What aspect of information technology management does not keep pace with security policy?","Information technology is constantly advancing, but at the same time its management in terms of security is not keeping pace with security policies and is not yet at a level that can be considered efficient.",1,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What do managers forget with so many resources available?","With so many resources available and almost limitless possibilities, managers forget that their company now has another door to the world, a door that, if opened, can give an individual valuable information about their organization.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"Which aren't always small in the tech area?","With so many resources available and almost limitless possibilities, managers forget that their company now has another door to the world, a door that, if opened, can give an individual valuable information about their organization.",0,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What can happen if a company has one more door to the open world?","With so many available resources and almost limitless possibilities, managers forget that their company now has one more door to the world, a door that, if opened, can give an individual valuable information about their organization.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What can make information technology a risk?","With so many resources available and almost limitless possibilities, managers forget that their company now has one more door to the world, a door that, if opened, can give an individual valuable information about their organisation.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"Why is it important to highlight the problems that technology brings to companies?","With so many resources available and almost limitless possibilities, managers forget that their company now has another door to the world, a door that, if opened, can give an individual valuable information about their organization.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What aspect of information technology management does not keep pace with security policy?","With so many resources available and almost limitless possibilities, managers forget that their company now has another door to the world, a door that, if opened, can give an individual valuable information about their organization.",0,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What do managers forget with so many resources available?","So we have a case where information technology becomes a risk due to management problems, it is important to highlight the problems that technology brings to companies in addition to its benefits, because security also creates costs and, when dealing with high technology, investments are not always small in this area.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What are not always small in the field of technology?","So we have a case where information technology becomes a risk due to management problems, it is important to highlight the problems that technology brings to companies in addition to its benefits, because security also creates costs, and when we deal with high technology, investments are not always small in this area.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What can happen if a company has one more door to the open world?","So we have a case where information technology becomes a risk due to management problems, it is important to highlight the problems that technology brings to companies in addition to its benefits, because security also creates costs, and when we deal with high technology, investments are not always small in this area.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What can make information technology a risk?","So we have a case where information technology becomes a risk because of management problems, it is important to highlight the problems that technology brings to companies in addition to its benefits, because security also brings costs, and when we deal with high technology, investments are not always small in this area.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"Why is it important to highlight the problems that technology brings to companies?","So we have a case where information technology becomes a risk due to management problems, it is important to highlight the problems that technology brings to companies in addition to its benefits, because security also creates costs, and when we deal with high technology, investments are not always small in this area.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",1,"What aspect of information technology management does not keep pace with security policy?","So we have a case where information technology becomes a risk because of management problems, it is important to highlight the problems that technology brings to companies in addition to its benefits, because security also brings costs, and when we deal with high technology, investments are not always small in this area.",0,"empty"
22,"TECNOLOGIA_DA_INFORMAÇAO",2,"What is the application of knowledge management?","The technological age implies knowledge management which is a cyclical practice, where its application consists in the creation, innovation and functionality of products and services.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",2,"What should managers look out for in companies supplying technological resources?","The technological age implies knowledge management which is a cyclical practice, where its application consists in the creation, innovation and functionality of products and services.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",2,"What is the application of knowledge management?","Certain attitudes are essential for business success in the globalised information and knowledge age.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",2,"What should managers look out for in companies that provide technological resources?","Certain attitudes are essential for business success in the globalised information and knowledge age.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",2,"What is the application of knowledge management?","Managers should look to the companies that provide the technological resources if they are suitable and sustain the supply capacity for decision making in the market.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",2,"Where should managers look to the firms supplying the technological resources?","Managers should look to the firms supplying the technological resources if they are suitable and sustain the supply capacity for market decision-making.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"On what is decision-making in the public health sector highly dependent?","Decision-making in the public health sector is highly dependent on effective and timely information.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"Where are health information systems of the utmost importance?","Decision-making in the public health sector is highly dependent on effective and timely information.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"On what is decision-making in the public health sector highly dependent?","However, according to WHO, in practice health information systems rarely function systematically because they are complex, fragmented and not responsive to needs.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"Where are health information systems of utmost importance?","However, according to WHO, in practice health information systems rarely function systematically because they are complex, fragmented and not responsive to needs.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"On what is decision-making in the public health sector highly dependent?","However, these are extremely important in upholding human rights and can document inequalities in access to care.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"Where are health information systems of utmost importance?","However, they are of utmost importance in upholding human rights and can document inequalities in access to care.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"On what is decision-making in the public health sector highly dependent?","Similarly, they can help create a platform for action by promoting the health development of a socially and economically disaggregated population, enabling their access to information.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",3,"Where are health information systems of paramount importance?","Similarly, they can help create a platform for action by promoting the health development of a socially and economically disadvantaged population, enabling their access to information.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Since when have information classification and organization technologies existed?","Information technologies do not include only machine components.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What do information technologies include in addition to machine components?","Information technologies do not include only machine components.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Where can schematics be included?","Information technologies do not only include machine components.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What is an example of intellectual technologies used to deal with the information cycle?","Information technologies do not include only machine components.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Since when have information classification and organization technologies existed?","There are intellectual technologies used to deal with the information cycle, such as classification techniques, for example, which do not require the use of machines only in a scheme.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What do information technologies include besides machine components?","There are intellectual technologies used to deal with the information cycle, such as classification techniques, for example, which do not require the use of machines in a scheme alone.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Where can schemas be included?","There are intellectual technologies used to deal with the information cycle, such as classification techniques, for example, which do not require the use of machines on a scheme alone.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What is an example of intellectual technologies used to deal with the information cycle?","There are intellectual technologies used to deal with the information cycle, such as classification techniques, for example, which do not require the use of machines only in a scheme.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Since when do information classification and organization technologies exist?","This scheme can also be included in software that will be used, but this does not eliminate the fact that the technique already existed independently of the software.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What do information technologies include in addition to machine components?","This scheme may also be included in software that will be used, but this does not eliminate the fact that the technique already existed independently of the software.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Where can schemas be included?","This scheme can also be included in software that will be used, but this does not eliminate the fact that the technique already existed independently of the software.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What is an example of intellectual technologies used to deal with the information cycle?","This scheme can also be included in software that will be used, but this does not eliminate the fact that the technique already existed independently of the software.",0,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"Since when have information classification and organization technologies existed?","Information classification and organization technologies have existed since libraries began to form.",1,"en"
22,"TECNOLOGIA_DA_INFORMAÇAO",4,"What does information technology include besides machine components?","Information classification and organization technologies have existed since libraries began to form.",0,"empty"
